ticker,entry_date,exit_date,entry_px,exit_px,stop_px,ret_pct,reason,hold_days
3563.T,2026-01-20,2026-03-09,8914.0,8816.0,8914.0,-1.1,stop_breakeven,48
3591.T,2024-02-13,2024-06-18,3532.1,4165.3,3532.1,17.93,time,126
3591.T,2024-09-24,2025-01-28,4300.6,5389.5,4300.6,25.32,time,126
3593.T,2024-06-07,2024-08-02,3918.8,3914.3,3918.8,-0.11,stop_breakeven,56
3593.T,2024-09-25,2025-01-29,4403.0,4751.1,4403.0,7.91,time,126
3593.T,2025-02-14,2025-04-03,4874.3,4399.5,4672.2,-9.74,stop_base,48
3593.T,2025-11-26,2026-04-01,5910.0,6640.0,5910.0,12.35,time,126
3608.T,2024-06-03,2024-07-08,847.3,843.6,847.3,-0.43,stop_breakeven,35
3608.T,2024-10-15,2024-11-13,993.7,763.1,783.2,-23.2,stop_base,29
3608.T,2024-12-05,2025-04-10,865.6,1068.7,865.6,23.46,time,126
3608.T,2025-07-09,2025-07-18,1105.4,1095.7,1105.4,-0.87,stop_breakeven,9
3612.T,2024-01-22,2024-05-27,793.3,978.3,793.3,23.31,time,126
3612.T,2024-07-04,2024-08-05,1038.3,845.1,921.9,-18.61,stop_base,32
3612.T,2025-06-19,2025-10-23,1247.0,1371.6,1247.0,10.0,time,126
3612.T,2025-11-14,2026-03-23,1400.1,1421.0,1400.1,1.49,time,129
3626.T,2024-12-09,2025-01-10,3835.7,3467.9,3500.0,-9.59,stop_base,32
